Name,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin3_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin3_Bhp,SpMin4_Bhp,SpMin5_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax1_Bhi,SpMax2_Bhi,SpMax3_Bhi,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin3_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,ASP-0,ASP-1,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,AVP-0,AVP-1,AVP-2,AVP-3,AVP-4,AVP-5,AVP-6,AVP-7,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nwHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHsSH,nHsNH2,nHssNH,nHaaNH,nHsNH3p,nHssNH2p,nHsssNHp,nHtCH,nHdCH2,nHdsCH,nHaaCH,nHCHnX,nHCsats,nHCsatu,nHAvin,nHother,nHmisc,nsLi,nssBe,nssssBem,nsBH2,nssBH,nsssB,nssssBm,nsCH3,ndCH2,nssCH2,ntCH,ndsCH,naaCH,nsssCH,nddC,ntsC,ndssC,naasC,naaaC,nssssC,nsNH3p,nsNH2,nssNH2p,ndNH,nssNH,naaNH,ntN,nsssNHp,ndsN,naaN,nsssN,nddsN,naasN,nssssNp,nsOH,ndO,nssO,naaO,naOm,nsOm,nsF,nsSiH3,nssSiH2,nsssSiH,nssssSi,nsPH2,nssPH,nsssP,ndsssP,nddsP,nsssssP,nsSH,ndS,nssS,naaS,ndssS,nddssS,nssssssS,nSm,nsCl,nsGeH3,nssGeH2,nsssGeH,nssssGe,nsAsH2,nssAsH,nsssAs,ndsssAs,nddsAs,nsssssAs,nsSeH,ndSe,nssSe,naaSe,ndssSe,nssssssSe,nddssSe,nsBr,nsSnH3,nssSnH2,nsssSnH,nssssSn,nsI,nsPbH3,nssPbH2,nsssPbH,nssssPb,SHBd,SwHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdNH,SHsSH,SHsNH2,SHssNH,SHaaNH,SHsNH3p,SHssNH2p,SHsssNHp,SHtCH,SHdCH2,SHdsCH,SHaaCH,SHCHnX,SHCsats,SHCsatu,SHAvin,SHother,SHmisc,SsLi,SssBe,SssssBem,SsBH2,SssBH,SsssB,SssssBm,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3p,SsNH2,SssNH2p,SdNH,SssNH,SaaNH,StN,SsssNHp,SdsN,SaaN,SsssN,SddsN,SaasN,SssssNp,SsOH,SdO,SssO,SaaO,SaOm,SsOm,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SddsP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SssssssS,SSm,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SdsssAs,SddsAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SssssssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,minHBd,minwHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHsSH,minHsNH2,minHssNH,minHaaNH,minHsNH3p,minHssNH2p,minHsssNHp,minHtCH,minHdCH2,minHdsCH,minHaaCH,minHCHnX,minHCsats,minHCsatu,minHAvin,minHother,minHmisc,minsLi,minssBe,minssssBem,minsBH2,minssBH,minsssB,minssssBm,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,minddC,mintsC,mindssC,minaasC,minaaaC,minssssC,minsNH3p,minsNH2,minssNH2p,mindNH,minssNH,minaaNH,mintN,minsssNHp,mindsN,minaaN,minsssN,minddsN,minaasN,minssssNp,minsOH,mindO,minssO,minaaO,minaOm,minsOm,minsF,minsSiH3,minssSiH2,minsssSiH,minssssSi,minsPH2,minssPH,minsssP,mindsssP,minddsP,minsssssP,minsSH,mindS,minssS,minaaS,mindssS,minddssS,minssssssS,minSm,minsCl,minsGeH3,minssGeH2,minsssGeH,minssssGe,minsAsH2,minssAsH,minsssAs,mindsssAs,minddsAs,minsssssAs,minsSeH,mindSe,minssSe,minaaSe,mindssSe,minssssssSe,minddssSe,minsBr,minsSnH3,minssSnH2,minsssSnH,minssssSn,minsI,minsPbH3,minssPbH2,minsssPbH,minssssPb,maxHBd,maxwHBd,maxHBa
AUTOGEN_9-aminoacridine,0,0.5598,0.31337604,68.8769,31.74793,0,0,25,15,10,0,13,2,0,0,0,0,0,0,0,0,2277.986311,2649.506741,3825.126288,4123.059061,3316.142667,2164.522132,1146.125238,443.973938,54.524736,6303.185513494,7984.0930486522,11645.7093573805,12550.004234716,10651.3901010259,8283.6272056994,5320.6035320169,2534.7106442542,645.4489320677,185.61462,205.378148,323.189472,413.041156,400.682284,356.07608,271.338072,167.677256,68.781312,43.1218290485,54.93089908,81.7106104848,89.7879968491,78.6031488594,64.5964306491,44.9173598485,23.3864607685,7.1218546691,3919.9832750325,3886.3586064658,6205.3718778565,8375.1188561519,8315.1808289144,7654.5912184397,6067.6758718531,3940.2358049773,1721.9961029971,80.8888888889,89.1111111111,130.7777777778,163.2222222222,164,128,80.6666666667,42,14,91.11945244,98.1298792963,88.9564253023,74.9647102,62.568729566,45.0942110833,30.1611904737,18.4989140833,5.4524736,252.1274205398,295.7071499501,270.8304501716,228.1818951767,200.9696245477,172.5755667854,140.0158824215,105.6129435106,64.5448932068,7.4245848,7.6065980741,7.5160342326,7.5098392,7.5600430943,7.4182516667,7.1404755789,6.9865523333,6.8781312,1.7248731619,2.0344777437,1.9002467555,1.6325090336,1.4830782804,1.3457589719,1.1820357855,0.9744358654,0.7121854669,156.7993310013,143.9392076469,144.3109739036,152.2748882937,156.8902043191,159.4706503842,159.6756808382,164.1764918741,172.1996102997,3.2355555556,3.3004115226,3.0413436693,2.9676767677,3.0943396226,2.6666666667,2.1228070175,1.75,1.4,0.2489657581,-0.1315939738,-0.0113716191,0.0177376219,0.0904111707,-0.1221668997,-0.0044247424,0.0207915122,0.0084297928,768.86582424,17.4552295808,12.0647134672,84.975942032,-344.9416631488,-461.2121706208,-92.8097170848,149.0096699296,159.589860144,1276.8377293802,135.7589507023,-125.367068431,-54.5843790329,-550.7066124905,-437.2037262373,-139.6993061309,161.4136289617,223.909665486,0.62197856,-0.1020354048,0.0421519168,0.024940608,-0.0723951872,-0.4289991552,-0.0191427712,0.1261405824,0.085459136,5.7214369251,0.7788948659,-0.9009517657,-0.7753947485,-2.2362413263,-1.1775289898,-0.5420565918,0.5110340345,0.8625328282,40.2747862949,6.4178159747,-12.4039845562,-16.9443336989,-6.7643994688,6.0754389086,-0.9624043534,-0.5064851335,2.3472802441,12.5511111111,-4.0707555556,-0.7834666667,2.7386666667,0.8049777778,-7.5292444444,-1.7354666667,1.7909333333,1.6551111111,0.0099586303,-0.0048738509,-2.64E-004,3.23E-004,0.0017058711,-0.0025451437,-1.16E-004,8.66E-004,8.43E-004,30.7546329696,0.6464899845,0.2805747318,1.5450171279,-6.508333267,-9.6085868879,-2.4423609759,6.2087362471,15.9589860144,51.0735091752,5.0281092853,-2.9155132193,-0.9924432551,-10.3906908017,-9.1084109633,-3.6762975298,6.7255678734,22.3909665486,0.0248791424,-0.0037790891,9.80E-004,4.53E-004,-0.0013659469,-0.0089374824,-5.04E-004,0.0052558576,0.0085459136,0.228857477,0.028847958,-0.0209523666,-0.0140980863,-0.0421932326,-0.024531854,-0.0142646472,0.0212930848,0.0862532828,1.6109914518,0.237696888,-0.2884647571,-0.3080787945,-0.1276301787,0.1265716439,-0.0253264304,-0.0211035472,0.2347280244,0.5020444444,-0.1507687243,-0.018220155,0.0497939394,0.01518826,-0.1568592593,-0.0456701754,0.0746222222,0.1655111111,-0.4894097606,-0.0265554851,0.032384194,0.1712957595,-0.2555716661,-0.0116924303,0.0869911804,0.0846481147,0.0210208974,0.009123007,0.0502368905,-0.2116212303,-0.3124272983,-0.0794144082,0.2018797055,0.5189132327,0.0984484788,-0.0570846465,-0.0194316637,-0.2034457974,-0.178339243,-0.0719805157,0.1316840762,0.4384066595,-0.1518978832,0.0394015645,0.0182267376,-0.0549032964,-0.3592359518,-0.0202481713,0.2112555777,0.3434971135,0.1260520669,-0.0915520302,-0.0616020351,-0.1843646671,-0.1071927135,-0.0623298279,0.0930408088,0.3768864533,0.1475469579,-0.1790603897,-0.1912355241,-0.0792246157,0.0785675453,-0.0157210209,-0.0130997264,0.1457040782,-0.3003095163,-0.0362919165,0.0991823332,0.0302528195,-0.3124409821,-0.0909683912,0.1486366856,0.329674221,1.4714891032,0.8140093402,0.9628703544,1.1546882814,1.4820706842,0.7448324383,0.3653202369,0.2900332763,0.7621200419,0.7996407497,0.8618852478,1.161229867,1.3081646079,1.133289866,0.9447630927,0.7558104742,0.7227513319,0.9182180403,0.9188086397,1.0913837672,1.1368218784,1.1632717701,1.0578983136,0.8463186509,1.0837443943,0.7318484523,1.0709153705,1.437105412,1.536384148,0.6088184133,0.2287795901,0.1830236721,0.7303084492,0.9786956176,0.9701607688,1.0775598635,1.0614676446,1.131689703,1.0554246753,0.8443397403,0.8567754559,1.1274480302,1.1835939432,1.1286534842,0.9231038689,0.8710359798,0.814441966,0.6515535728,1.2551148883,0.716450359,0.8382693793,1.2487305575,1.5315155807,0.9001789175,0.4780453258,0.3824362606,69.534262689,33.7940418256,47.7751297041,69.6638066264,4.6442537751,33.7940418256,0.2857142857,0.0310482102,0.0020698807,-5.2083211727,200.4288791079,13.3619252739,7.9506891992,69.5395464932,33.7964466774,47.7788417185,69.6687809252,4.644585395,33.7964466774,0.285000357,0.0310308251,0.0020687217,-5.2091613162,199.5449375952,13.3029958397,7.9440591931,76.7818199417,36.9788324343,52.9334972712,76.6534116212,5.1102274414,36.9788324343,-0.6386492565,0.0254999971,0.0016999998,-5.5036154135,178.3303778302,11.8886918553,7.7754568278,69.5726746089,33.8115206126,47.8021171076,69.6999670655,4.646664471,33.8115206126,0.2805259862,0.0309224408,0.0020614961,-5.2144096774,194.4916324684,12.9661088312,7.9055837121,80.1103830204,38.3873921923,55.3226077074,79.8931938502,5.3262129233,38.3873921923,-1.0363636364,0.0303273946,0.0020218263,-5.2435557935,256.653631632,17.1102421088,8.3215911586,68.3308742165,33.2415109425,46.9319665277,68.5287003992,4.5685800266,33.2415109425,0.4504991709,0.0357573198,0.0023838213,-4.9965004198,155.1240811862,10.3416054124,7.5663379807,72.0897914689,34.6694294446,49.8828756427,72.4657173949,4.8310478263,34.6694294446,0.8055555556,0.0780969127,0.0052064608,-3.824707129,121.1094492726,8.0739632848,7.1950420143,0,11.9933707471,14.0092842136,-0.3344630555,0.0744431539,6.672892303,9.9007006107,17,27,20,20,10,7,7,0,0,7,11.59207,3.9547635274,3.5781085808,3.119153939,2.9768445962,2.6128848445,2.4228592481,2.3170429419,1.6719635461,2.0240749038,1.7806062106,1.3466496853,1.1722034906,1.035214927,0.9145121904,0.7201586115,0.2864330247,3.9266178827,3.5894912774,3.0868750435,2.9159875569,2.6337458839,2.420444552,2.22336867,1.5775523676,2.0370920326,1.7471507649,1.3645340882,1.1789076174,0.9735330852,0.8960912916,0.6637150575,0.2163594282,3.9834157095,3.6448995339,3.2031810937,3.0469975247,2.7495199184,2.5888415851,2.4636453983,1.8930240163,1.9628093357,1.6560733297,1.1763361607,1.0053711394,0.7704517007,0.5573499595,0.4453920837,0.1474934417,3.9241045362,3.5982858978,3.0894138349,2.9109282449,2.6508296465,2.4314391446,2.2192819546,1.5840316742,2.0367372982,1.7265679285,1.3543371413,1.1717961405,0.9319986671,0.8582527207,0.6254765911,0.1747007946,4.0080492587,3.6735522625,3.2653062986,3.102763418,2.8132325464,2.7028249796,2.5235274759,2.0114369476,1.9421449484,1.6300412326,1.1317115969,0.9555819639,0.7153831419,0.4879758688,0.3385573621,0.2721856758,4.0077137168,3.6421011914,3.4152570638,3.1162916552,2.7652621895,2.687726733,2.4098466429,1.9263637746,1.9825117598,1.6771083417,1.1849501343,1.0113601978,0.8444861508,0.624721479,0.4191426294,0.0339857386,0,0,0,11,2,0,0,0,0,0,0,0,0.2120275878,0.387737156,0,0,0,0.0695309804,0.0929665541,0.79794895,0,0.2932176038,0,0.3456057958,0,0.0789344663,0,2.3573430859,4.1623028833,6.1580240526,0.8203912664,1.1588145264,1.4063211965,10.2507123766,7.3601733453,6.5116016494,5.8919339018,5.1487389589,4.3021286192,2.7949061663,1.9872886458,0.6833808251,0.4329513733,0.2713167354,0.1732921736,0.1119291078,0.0717021437,0.0465817694,0.0310513851,8.1433660182,4.8905892685,3.5597766503,2.6293453229,1.872635436,1.3015241633,0.6747372353,0.3968797239,0.5428910679,0.2876817217,0.1483240271,0.077333686,0.040709466,0.0216920694,0.0112456206,0.0062012457,17.225066151,24.7654770575,24.0117647059,24.256,18.3101377246,186.4889401198,0.689002646,0.9906190823,0.9604705882,0.97024,0.732405509,7.4595576048,4.07849,64.0774,156.750983523,183.2819491055,317.3750244175,21.1583349612,156.750983523,0.0677160795,0.0045144053,-4.0386474241,117.1029789975,7.8068652665,7.1445805651,189,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4755555556,0,6.1146296296,20.6601851852,0,0,0,0,0,0,0,0,0,0,0,0,0.4755555556,0,0,0,0,0,0,0,3.96125,0,0,0,0,0,3.96125,0,0,0,0,0,0,0,0,0,0,0,0,15.8907407407,0,0,0,0,4.7694444444,0,0,0,0,6.1146296296,0,0,0,0,0,0,4.5585185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4755555556,0,6.1146296296,0.8159259259,0,0,0,0,0,0,0,0,0,0,0,0,0.4755555556,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1.9757407407,0,0,0,0,0.8159259259,0,0,0,0,6.1146296296,0,0,0,0,0,0,4.5585185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4755555556,0,6.1146296296
